date,time,sensor_id,direction_1,direction_2,total_of_directions,date_time
2022/11/05,22:49,67,4,1,5,2022/11/05 10:49:00 PM
2022/11/05,23:00,79,12,14,26,2022/11/05 11:00:00 PM
2022/11/05,22:59,72,6,7,13,2022/11/05 10:59:00 PM
2022/11/05,23:03,72,6,6,12,2022/11/05 11:03:00 PM
2022/11/05,23:03,35,50,10,60,2022/11/05 11:03:00 PM
2022/11/05,22:54,29,95,7,102,2022/11/05 10:54:00 PM
2022/11/05,22:44,36,1,10,11,2022/11/05 10:44:00 PM
2022/11/05,22:54,14,7,0,7,2022/11/05 10:54:00 PM
2022/11/05,22:58,27,0,1,1,2022/11/05 10:58:00 PM
2022/11/05,22:54,51,0,1,1,2022/11/05 10:54:00 PM
2022/11/05,22:50,66,7,13,20,2022/11/05 10:50:00 PM
2022/11/05,22:59,56,0,3,3,2022/11/05 10:59:00 PM
2022/11/05,22:53,2,12,1,13,2022/11/05 10:53:00 PM
2022/11/05,22:47,23,0,1,1,2022/11/05 10:47:00 PM
2022/11/05,22:53,49,1,2,3,2022/11/05 10:53:00 PM
2022/11/05,22:59,1,8,11,19,2022/11/05 10:59:00 PM
2022/11/05,22:53,66,16,17,33,2022/11/05 10:53:00 PM
2022/11/05,22:50,59,6,0,6,2022/11/05 10:50:00 PM
2022/11/05,23:04,35,34,30,64,2022/11/05 11:04:00 PM
2022/11/05,22:57,54,0,1,1,2022/11/05 10:57:00 PM
2022/11/05,22:54,84,7,11,18,2022/11/05 10:54:00 PM
2022/11/05,22:50,5,12,13,25,2022/11/05 10:50:00 PM
2022/11/05,22:52,9,2,0,2,2022/11/05 10:52:00 PM
2022/11/05,23:03,71,1,0,1,2022/11/05 11:03:00 PM
2022/11/05,23:02,35,36,19,55,2022/11/05 11:02:00 PM
2022/11/05,22:57,67,1,3,4,2022/11/05 10:57:00 PM
2022/11/05,22:58,61,3,0,3,2022/11/05 10:58:00 PM
2022/11/05,22:49,48,3,2,5,2022/11/05 10:49:00 PM
2022/11/05,22:49,54,2,1,3,2022/11/05 10:49:00 PM
2022/11/05,22:59,65,3,3,6,2022/11/05 10:59:00 PM
2022/11/05,23:02,6,25,11,36,2022/11/05 11:02:00 PM
2022/11/05,22:59,44,9,0,9,2022/11/05 10:59:00 PM
2022/11/05,22:56,5,10,14,24,2022/11/05 10:56:00 PM
2022/11/05,23:00,1,2,7,9,2022/11/05 11:00:00 PM
2022/11/05,22:57,35,55,25,80,2022/11/05 10:57:00 PM
2022/11/05,22:58,54,0,1,1,2022/11/05 10:58:00 PM
2022/11/05,22:52,59,1,1,2,2022/11/05 10:52:00 PM
2022/11/05,22:50,76,2,0,2,2022/11/05 10:50:00 PM
2022/11/05,22:52,1,7,7,14,2022/11/05 10:52:00 PM
2022/11/05,23:02,39,0,1,1,2022/11/05 11:02:00 PM
2022/11/05,22:51,66,2,8,10,2022/11/05 10:51:00 PM
2022/11/05,22:47,40,13,1,14,2022/11/05 10:47:00 PM
2022/11/05,22:58,41,42,8,50,2022/11/05 10:58:00 PM
2022/11/05,22:56,12,1,0,1,2022/11/05 10:56:00 PM
2022/11/05,22:53,27,0,2,2,2022/11/05 10:53:00 PM
2022/11/05,22:59,79,11,6,17,2022/11/05 10:59:00 PM
2022/11/05,22:54,39,1,0,1,2022/11/05 10:54:00 PM
2022/11/05,22:55,79,5,10,15,2022/11/05 10:55:00 PM
2022/11/05,22:53,6,10,7,17,2022/11/05 10:53:00 PM
2022/11/05,22:54,58,1,9,10,2022/11/05 10:54:00 PM
2022/11/05,22:52,45,6,6,12,2022/11/05 10:52:00 PM
2022/11/05,22:58,35,55,10,65,2022/11/05 10:58:00 PM
2022/11/05,22:58,14,18,0,18,2022/11/05 10:58:00 PM
2022/11/05,23:02,84,18,21,39,2022/11/05 11:02:00 PM
2022/11/05,22:57,2,5,0,5,2022/11/05 10:57:00 PM
2022/11/05,22:52,37,2,8,10,2022/11/05 10:52:00 PM
2022/11/05,22:49,51,2,0,2,2022/11/05 10:49:00 PM
2022/11/05,22:52,3,13,22,35,2022/11/05 10:52:00 PM
2022/11/05,22:44,23,0,3,3,2022/11/05 10:44:00 PM
2022/11/05,23:02,12,0,4,4,2022/11/05 11:02:00 PM
2022/11/05,23:01,72,10,11,21,2022/11/05 11:01:00 PM
2022/11/05,22:46,31,5,12,17,2022/11/05 10:46:00 PM
2022/11/05,23:03,67,3,2,5,2022/11/05 11:03:00 PM
2022/11/05,22:52,48,3,0,3,2022/11/05 10:52:00 PM
2022/11/05,22:56,20,4,9,13,2022/11/05 10:56:00 PM
2022/11/05,22:50,24,10,1,11,2022/11/05 10:50:00 PM
2022/11/05,22:43,44,1,1,2,2022/11/05 10:43:00 PM
2022/11/05,22:59,68,0,1,1,2022/11/05 10:59:00 PM
2022/11/05,22:51,18,1,1,2,2022/11/05 10:51:00 PM
2022/11/05,23:00,45,5,14,19,2022/11/05 11:00:00 PM
2022/11/05,22:58,70,0,1,1,2022/11/05 10:58:00 PM
2022/11/05,23:01,39,1,0,1,2022/11/05 11:01:00 PM
2022/11/05,22:54,47,16,6,22,2022/11/05 10:54:00 PM
2022/11/05,22:49,40,2,0,2,2022/11/05 10:49:00 PM
2022/11/05,22:54,70,4,2,6,2022/11/05 10:54:00 PM
2022/11/05,22:45,36,1,0,1,2022/11/05 10:45:00 PM
2022/11/05,22:52,2,2,5,7,2022/11/05 10:52:00 PM
2022/11/05,23:02,30,5,1,6,2022/11/05 11:02:00 PM
2022/11/05,23:01,9,2,0,2,2022/11/05 11:01:00 PM
2022/11/05,22:52,14,14,7,21,2022/11/05 10:52:00 PM
2022/11/05,22:56,43,1,1,2,2022/11/05 10:56:00 PM
2022/11/05,23:02,2,2,2,4,2022/11/05 11:02:00 PM
2022/11/05,23:01,79,7,2,9,2022/11/05 11:01:00 PM
2022/11/05,22:56,84,7,22,29,2022/11/05 10:56:00 PM
2022/11/05,22:45,5,5,14,19,2022/11/05 10:45:00 PM
2022/11/05,22:51,5,4,12,16,2022/11/05 10:51:00 PM
2022/11/05,22:50,42,1,2,3,2022/11/05 10:50:00 PM
2022/11/05,22:49,47,6,7,13,2022/11/05 10:49:00 PM
2022/11/05,22:50,23,4,0,4,2022/11/05 10:50:00 PM
2022/11/05,22:59,5,19,7,26,2022/11/05 10:59:00 PM
2022/11/05,22:48,5,7,18,25,2022/11/05 10:48:00 PM
2022/11/05,22:57,57,0,1,1,2022/11/05 10:57:00 PM
2022/11/05,22:53,40,3,9,12,2022/11/05 10:53:00 PM
2022/11/05,22:51,86,0,2,2,2022/11/05 10:51:00 PM
2022/11/05,22:56,77,1,1,2,2022/11/05 10:56:00 PM
2022/11/05,22:57,65,5,8,13,2022/11/05 10:57:00 PM
2022/11/05,22:52,58,13,4,17,2022/11/05 10:52:00 PM
2022/11/05,23:03,30,6,10,16,2022/11/05 11:03:00 PM
2022/11/05,22:56,3,18,11,29,2022/11/05 10:56:00 PM
2022/11/05,23:03,3,18,27,45,2022/11/05 11:03:00 PM
2022/11/05,22:53,35,59,17,76,2022/11/05 10:53:00 PM
2022/11/05,22:58,20,4,5,9,2022/11/05 10:58:00 PM
2022/11/05,22:56,72,1,23,24,2022/11/05 10:56:00 PM
2022/11/05,22:51,41,7,36,43,2022/11/05 10:51:00 PM
2022/11/05,22:53,67,4,4,8,2022/11/05 10:53:00 PM
2022/11/05,22:53,3,11,25,36,2022/11/05 10:53:00 PM
2022/11/05,22:51,46,1,0,1,2022/11/05 10:51:00 PM
2022/11/05,22:54,71,0,1,1,2022/11/05 10:54:00 PM
2022/11/05,22:53,46,1,0,1,2022/11/05 10:53:00 PM
2022/11/05,22:59,24,8,9,17,2022/11/05 10:59:00 PM
2022/11/05,22:58,45,9,8,17,2022/11/05 10:58:00 PM
2022/11/05,22:57,4,10,8,18,2022/11/05 10:57:00 PM
2022/11/05,22:58,50,1,0,1,2022/11/05 10:58:00 PM
2022/11/05,23:03,41,12,20,32,2022/11/05 11:03:00 PM
2022/11/05,23:03,59,11,0,11,2022/11/05 11:03:00 PM
2022/11/05,22:40,23,3,0,3,2022/11/05 10:40:00 PM
2022/11/05,23:01,58,5,9,14,2022/11/05 11:01:00 PM
2022/11/05,22:52,54,3,0,3,2022/11/05 10:52:00 PM
2022/11/05,22:50,86,2,0,2,2022/11/05 10:50:00 PM
2022/11/05,22:59,47,13,6,19,2022/11/05 10:59:00 PM
2022/11/05,22:54,61,1,2,3,2022/11/05 10:54:00 PM
2022/11/05,22:54,49,1,0,1,2022/11/05 10:54:00 PM
2022/11/05,23:01,24,0,4,4,2022/11/05 11:01:00 PM
2022/11/05,22:54,50,3,5,8,2022/11/05 10:54:00 PM
2022/11/05,22:49,41,39,17,56,2022/11/05 10:49:00 PM
2022/11/05,23:02,51,1,0,1,2022/11/05 11:02:00 PM
2022/11/05,22:49,31,14,8,22,2022/11/05 10:49:00 PM
2022/11/05,22:47,57,2,0,2,2022/11/05 10:47:00 PM
2022/11/05,22:55,69,1,0,1,2022/11/05 10:55:00 PM
2022/11/05,22:58,85,1,0,1,2022/11/05 10:58:00 PM
2022/11/05,22:53,41,36,12,48,2022/11/05 10:53:00 PM
2022/11/05,22:57,23,3,0,3,2022/11/05 10:57:00 PM
2022/11/05,22:57,18,0,1,1,2022/11/05 10:57:00 PM
2022/11/05,22:53,39,1,2,3,2022/11/05 10:53:00 PM
2022/11/05,23:03,62,0,1,1,2022/11/05 11:03:00 PM
2022/11/05,23:03,28,5,14,19,2022/11/05 11:03:00 PM
2022/11/05,22:54,59,2,1,3,2022/11/05 10:54:00 PM
2022/11/05,23:01,50,0,2,2,2022/11/05 11:01:00 PM
2022/11/05,23:03,6,12,2,14,2022/11/05 11:03:00 PM
2022/11/05,22:49,3,18,10,28,2022/11/05 10:49:00 PM
2022/11/05,22:54,65,9,6,15,2022/11/05 10:54:00 PM
2022/11/05,22:56,70,1,4,5,2022/11/05 10:56:00 PM
2022/11/05,22:50,18,0,1,1,2022/11/05 10:50:00 PM
2022/11/05,23:00,29,58,18,76,2022/11/05 11:00:00 PM
2022/11/05,22:53,31,10,9,19,2022/11/05 10:53:00 PM
2022/11/05,22:55,41,30,19,49,2022/11/05 10:55:00 PM
2022/11/05,22:53,12,0,2,2,2022/11/05 10:53:00 PM
2022/11/05,22:50,41,58,20,78,2022/11/05 10:50:00 PM
2022/11/05,22:41,23,1,1,2,2022/11/05 10:41:00 PM
2022/11/05,23:00,62,0,2,2,2022/11/05 11:00:00 PM
2022/11/05,22:57,14,10,6,16,2022/11/05 10:57:00 PM
2022/11/05,22:50,70,3,0,3,2022/11/05 10:50:00 PM
2022/11/05,22:51,20,23,2,25,2022/11/05 10:51:00 PM
2022/11/05,22:51,6,16,13,29,2022/11/05 10:51:00 PM
2022/11/05,23:01,70,1,2,3,2022/11/05 11:01:00 PM
2022/11/05,22:45,57,1,0,1,2022/11/05 10:45:00 PM
2022/11/05,22:51,77,2,2,4,2022/11/05 10:51:00 PM
2022/11/05,22:55,40,1,1,2,2022/11/05 10:55:00 PM
2022/11/05,23:01,69,0,1,1,2022/11/05 11:01:00 PM
2022/11/05,22:53,70,0,2,2,2022/11/05 10:53:00 PM
2022/11/05,23:00,14,6,4,10,2022/11/05 11:00:00 PM
2022/11/05,22:58,72,4,9,13,2022/11/05 10:58:00 PM
2022/11/05,22:57,79,11,12,23,2022/11/05 10:57:00 PM
2022/11/05,23:02,28,5,22,27,2022/11/05 11:02:00 PM
2022/11/05,22:53,20,11,3,14,2022/11/05 10:53:00 PM
2022/11/05,22:56,41,34,13,47,2022/11/05 10:56:00 PM
2022/11/05,22:50,37,12,6,18,2022/11/05 10:50:00 PM
2022/11/05,22:52,62,0,4,4,2022/11/05 10:52:00 PM
2022/11/05,22:51,37,2,9,11,2022/11/05 10:51:00 PM
2022/11/05,22:59,39,0,2,2,2022/11/05 10:59:00 PM
2022/11/05,22:50,65,1,4,5,2022/11/05 10:50:00 PM
2022/11/05,22:57,12,4,5,9,2022/11/05 10:57:00 PM
2022/11/05,22:49,68,2,3,5,2022/11/05 10:49:00 PM
2022/11/05,23:01,68,1,1,2,2022/11/05 11:01:00 PM
2022/11/05,22:49,36,3,1,4,2022/11/05 10:49:00 PM
2022/11/05,23:04,66,6,0,6,2022/11/05 11:04:00 PM
2022/11/05,22:56,66,4,6,10,2022/11/05 10:56:00 PM
2022/11/05,22:59,29,95,6,101,2022/11/05 10:59:00 PM
2022/11/05,22:51,1,9,5,14,2022/11/05 10:51:00 PM
2022/11/05,22:59,14,9,2,11,2022/11/05 10:59:00 PM
2022/11/05,23:01,48,6,0,6,2022/11/05 11:01:00 PM
2022/11/05,22:50,69,0,3,3,2022/11/05 10:50:00 PM
2022/11/05,22:55,12,3,2,5,2022/11/05 10:55:00 PM
2022/11/05,22:57,5,5,16,21,2022/11/05 10:57:00 PM
2022/11/05,22:52,50,4,0,4,2022/11/05 10:52:00 PM
2022/11/05,22:56,85,0,1,1,2022/11/05 10:56:00 PM
2022/11/05,22:51,70,0,3,3,2022/11/05 10:51:00 PM
2022/11/05,22:51,4,20,8,28,2022/11/05 10:51:00 PM
2022/11/05,22:47,5,13,16,29,2022/11/05 10:47:00 PM
2022/11/05,22:49,58,12,7,19,2022/11/05 10:49:00 PM
2022/11/05,22:58,67,0,6,6,2022/11/05 10:58:00 PM
2022/11/05,22:49,46,2,0,2,2022/11/05 10:49:00 PM
2022/11/05,22:54,66,11,4,15,2022/11/05 10:54:00 PM
2022/11/05,23:01,4,21,3,24,2022/11/05 11:01:00 PM
2022/11/05,23:01,20,11,6,17,2022/11/05 11:01:00 PM
2022/11/05,23:02,63,3,4,7,2022/11/05 11:02:00 PM
2022/11/05,22:52,67,6,1,7,2022/11/05 10:52:00 PM
2022/11/05,23:01,49,1,0,1,2022/11/05 11:01:00 PM
2022/11/05,22:48,61,0,2,2,2022/11/05 10:48:00 PM
2022/11/05,22:52,5,11,12,23,2022/11/05 10:52:00 PM
2022/11/05,22:47,19,9,13,22,2022/11/05 10:47:00 PM
2022/11/05,22:56,29,76,10,86,2022/11/05 10:56:00 PM
2022/11/05,23:00,47,9,11,20,2022/11/05 11:00:00 PM
2022/11/05,23:02,66,8,4,12,2022/11/05 11:02:00 PM
2022/11/05,23:01,59,8,1,9,2022/11/05 11:01:00 PM
2022/11/05,23:02,69,1,5,6,2022/11/05 11:02:00 PM
2022/11/05,22:55,63,3,7,10,2022/11/05 10:55:00 PM
2022/11/05,22:51,67,6,1,7,2022/11/05 10:51:00 PM
2022/11/05,22:50,4,8,24,32,2022/11/05 10:50:00 PM
2022/11/05,22:56,59,4,2,6,2022/11/05 10:56:00 PM
2022/11/05,22:59,86,1,0,1,2022/11/05 10:59:00 PM
2022/11/05,23:04,62,3,0,3,2022/11/05 11:04:00 PM
2022/11/05,23:01,36,1,5,6,2022/11/05 11:01:00 PM
2022/11/05,23:04,29,43,1,44,2022/11/05 11:04:00 PM
2022/11/05,22:55,59,2,0,2,2022/11/05 10:55:00 PM
2022/11/05,22:53,65,3,8,11,2022/11/05 10:53:00 PM
2022/11/05,22:58,66,9,4,13,2022/11/05 10:58:00 PM
2022/11/05,22:47,61,1,3,4,2022/11/05 10:47:00 PM
2022/11/05,23:00,30,10,7,17,2022/11/05 11:00:00 PM
2022/11/05,22:59,49,1,1,2,2022/11/05 10:59:00 PM
2022/11/05,22:56,67,5,3,8,2022/11/05 10:56:00 PM
2022/11/05,22:53,69,1,0,1,2022/11/05 10:53:00 PM
2022/11/05,22:58,6,13,6,19,2022/11/05 10:58:00 PM
2022/11/05,23:00,68,1,1,2,2022/11/05 11:00:00 PM
2022/11/05,22:52,84,15,13,28,2022/11/05 10:52:00 PM
2022/11/05,23:03,77,1,2,3,2022/11/05 11:03:00 PM
2022/11/05,23:01,65,3,27,30,2022/11/05 11:01:00 PM
2022/11/05,23:00,56,0,6,6,2022/11/05 11:00:00 PM
2022/11/05,22:50,79,26,7,33,2022/11/05 10:50:00 PM
2022/11/05,22:59,40,2,3,5,2022/11/05 10:59:00 PM
2022/11/05,22:52,28,3,44,47,2022/11/05 10:52:00 PM
2022/11/05,22:56,48,3,0,3,2022/11/05 10:56:00 PM
2022/11/05,22:50,29,86,11,97,2022/11/05 10:50:00 PM
2022/11/05,22:53,47,5,2,7,2022/11/05 10:53:00 PM
2022/11/05,22:55,1,6,4,10,2022/11/05 10:55:00 PM
2022/11/05,23:02,45,3,6,9,2022/11/05 11:02:00 PM
2022/11/05,22:51,27,1,0,1,2022/11/05 10:51:00 PM
2022/11/05,22:53,59,2,1,3,2022/11/05 10:53:00 PM
2022/11/05,22:51,72,7,16,23,2022/11/05 10:51:00 PM
2022/11/05,22:56,54,4,2,6,2022/11/05 10:56:00 PM
2022/11/05,22:53,42,2,0,2,2022/11/05 10:53:00 PM
2022/11/05,22:56,21,5,8,13,2022/11/05 10:56:00 PM
2022/11/05,22:57,45,17,13,30,2022/11/05 10:57:00 PM
2022/11/05,23:02,65,3,10,13,2022/11/05 11:02:00 PM
2022/11/05,22:53,45,3,10,13,2022/11/05 10:53:00 PM
2022/11/05,22:57,46,4,0,4,2022/11/05 10:57:00 PM
2022/11/05,22:55,70,3,1,4,2022/11/05 10:55:00 PM
2022/11/05,22:48,30,4,2,6,2022/11/05 10:48:00 PM
2022/11/05,23:02,49,0,1,1,2022/11/05 11:02:00 PM
2022/11/05,22:48,37,4,4,8,2022/11/05 10:48:00 PM
2022/11/05,22:53,58,9,3,12,2022/11/05 10:53:00 PM
2022/11/05,22:54,77,0,3,3,2022/11/05 10:54:00 PM
2022/11/05,22:55,24,3,0,3,2022/11/05 10:55:00 PM
2022/11/05,22:52,27,0,2,2,2022/11/05 10:52:00 PM
2022/11/05,22:54,3,36,13,49,2022/11/05 10:54:00 PM
2022/11/05,22:43,36,0,1,1,2022/11/05 10:43:00 PM
2022/11/05,22:53,8,1,0,1,2022/11/05 10:53:00 PM
2022/11/05,22:58,56,7,0,7,2022/11/05 10:58:00 PM
2022/11/05,22:58,58,4,1,5,2022/11/05 10:58:00 PM
2022/11/05,22:54,54,3,0,3,2022/11/05 10:54:00 PM
2022/11/05,23:03,58,9,7,16,2022/11/05 11:03:00 PM
2022/11/05,22:56,45,13,10,23,2022/11/05 10:56:00 PM
2022/11/05,22:56,8,0,1,1,2022/11/05 10:56:00 PM
2022/11/05,22:49,19,10,1,11,2022/11/05 10:49:00 PM
2022/11/05,22:57,63,4,13,17,2022/11/05 10:57:00 PM
2022/11/05,22:56,79,13,12,25,2022/11/05 10:56:00 PM
2022/11/05,22:58,39,1,0,1,2022/11/05 10:58:00 PM
2022/11/05,22:54,21,15,11,26,2022/11/05 10:54:00 PM
2022/11/05,23:00,24,2,1,3,2022/11/05 11:00:00 PM
2022/11/05,22:12,5,9,10,19,2022/11/05 10:12:00 PM
2022/11/05,22:17,14,10,3,13,2022/11/05 10:17:00 PM
2022/11/05,22:08,59,4,15,19,2022/11/05 10:08:00 PM
2022/11/05,22:08,2,1,2,3,2022/11/05 10:08:00 PM
2022/11/05,22:19,77,3,1,4,2022/11/05 10:19:00 PM
2022/11/05,22:11,87,1,0,1,2022/11/05 10:11:00 PM
2022/11/05,22:12,37,2,6,8,2022/11/05 10:12:00 PM
2022/11/05,22:14,56,9,8,17,2022/11/05 10:14:00 PM
2022/11/05,22:14,58,4,4,8,2022/11/05 10:14:00 PM
2022/11/05,22:13,51,0,12,12,2022/11/05 10:13:00 PM
2022/11/05,22:18,10,0,1,1,2022/11/05 10:18:00 PM
2022/11/05,22:15,49,0,3,3,2022/11/05 10:15:00 PM
2022/11/05,22:17,11,8,1,9,2022/11/05 10:17:00 PM
2022/11/05,22:12,72,5,13,18,2022/11/05 10:12:00 PM
2022/11/05,22:11,35,20,10,30,2022/11/05 10:11:00 PM
2022/11/05,22:13,40,3,3,6,2022/11/05 10:13:00 PM
2022/11/05,22:14,35,42,15,57,2022/11/05 10:14:00 PM
2022/11/05,22:08,41,20,22,42,2022/11/05 10:08:00 PM
2022/11/05,22:10,40,4,0,4,2022/11/05 10:10:00 PM
2022/11/05,22:11,24,1,1,2,2022/11/05 10:11:00 PM
2022/11/05,22:17,50,0,3,3,2022/11/05 10:17:00 PM
2022/11/05,22:12,61,3,1,4,2022/11/05 10:12:00 PM
2022/11/05,22:16,62,1,2,3,2022/11/05 10:16:00 PM
2022/11/05,22:12,28,0,52,52,2022/11/05 10:12:00 PM
2022/11/05,22:08,47,9,14,23,2022/11/05 10:08:00 PM
2022/11/05,22:13,2,2,1,3,2022/11/05 10:13:00 PM
2022/11/05,22:14,12,4,4,8,2022/11/05 10:14:00 PM
2022/11/05,22:11,47,5,14,19,2022/11/05 10:11:00 PM
2022/11/05,22:11,56,1,1,2,2022/11/05 10:11:00 PM
2022/11/05,22:08,14,6,1,7,2022/11/05 10:08:00 PM
2022/11/05,22:17,9,1,2,3,2022/11/05 10:17:00 PM
2022/11/05,22:08,18,3,2,5,2022/11/05 10:08:00 PM
2022/11/05,22:16,24,1,3,4,2022/11/05 10:16:00 PM
2022/11/05,22:10,56,10,0,10,2022/11/05 10:10:00 PM
2022/11/05,22:09,62,1,3,4,2022/11/05 10:09:00 PM
2022/11/05,22:09,31,7,4,11,2022/11/05 10:09:00 PM
2022/11/05,22:14,41,25,12,37,2022/11/05 10:14:00 PM
2022/11/05,22:18,49,3,0,3,2022/11/05 10:18:00 PM
2022/11/05,22:09,66,16,8,24,2022/11/05 10:09:00 PM
2022/11/05,22:12,29,113,0,113,2022/11/05 10:12:00 PM
2022/11/05,22:10,24,5,0,5,2022/11/05 10:10:00 PM
2022/11/05,22:17,72,5,14,19,2022/11/05 10:17:00 PM
2022/11/05,22:16,63,19,2,21,2022/11/05 10:16:00 PM
2022/11/05,22:17,85,0,1,1,2022/11/05 10:17:00 PM
2022/11/05,22:10,39,1,2,3,2022/11/05 10:10:00 PM
2022/11/05,22:13,3,15,9,24,2022/11/05 10:13:00 PM
2022/11/05,22:15,54,0,1,1,2022/11/05 10:15:00 PM
2022/11/05,22:14,62,2,1,3,2022/11/05 10:14:00 PM
2022/11/05,22:11,58,2,1,3,2022/11/05 10:11:00 PM
2022/11/05,22:16,12,0,1,1,2022/11/05 10:16:00 PM
2022/11/05,22:14,6,14,13,27,2022/11/05 10:14:00 PM
2022/11/05,22:09,68,2,4,6,2022/11/05 10:09:00 PM
2022/11/05,22:11,51,0,1,1,2022/11/05 10:11:00 PM
2022/11/05,22:15,18,0,1,1,2022/11/05 10:15:00 PM
2022/11/05,22:14,2,4,1,5,2022/11/05 10:14:00 PM
2022/11/05,22:09,10,0,2,2,2022/11/05 10:09:00 PM
2022/11/05,22:17,4,15,12,27,2022/11/05 10:17:00 PM
2022/11/05,22:13,41,18,7,25,2022/11/05 10:13:00 PM
2022/11/05,22:13,29,53,10,63,2022/11/05 10:13:00 PM
2022/11/05,22:12,6,23,4,27,2022/11/05 10:12:00 PM
2022/11/05,22:19,72,2,11,13,2022/11/05 10:19:00 PM
2022/11/05,22:17,2,1,7,8,2022/11/05 10:17:00 PM
2022/11/05,22:17,45,2,7,9,2022/11/05 10:17:00 PM
2022/11/05,22:08,67,4,3,7,2022/11/05 10:08:00 PM
2022/11/05,22:14,29,51,9,60,2022/11/05 10:14:00 PM
2022/11/05,22:14,37,7,7,14,2022/11/05 10:14:00 PM
2022/11/05,22:18,14,6,7,13,2022/11/05 10:18:00 PM
2022/11/05,22:17,58,0,3,3,2022/11/05 10:17:00 PM
2022/11/05,22:10,66,7,2,9,2022/11/05 10:10:00 PM
2022/11/05,22:14,28,2,65,67,2022/11/05 10:14:00 PM
2022/11/05,22:11,20,5,9,14,2022/11/05 10:11:00 PM
2022/11/05,22:15,47,6,6,12,2022/11/05 10:15:00 PM
2022/11/05,22:16,72,3,1,4,2022/11/05 10:16:00 PM
2022/11/05,22:15,9,0,1,1,2022/11/05 10:15:00 PM
2022/11/05,22:08,37,3,8,11,2022/11/05 10:08:00 PM
2022/11/05,22:17,28,0,24,24,2022/11/05 10:17:00 PM
2022/11/05,22:17,84,20,9,29,2022/11/05 10:17:00 PM
2022/11/05,22:18,28,0,8,8,2022/11/05 10:18:00 PM
2022/11/05,22:13,84,6,15,21,2022/11/05 10:13:00 PM
2022/11/05,22:12,58,2,5,7,2022/11/05 10:12:00 PM
2022/11/05,22:12,14,6,3,9,2022/11/05 10:12:00 PM
2022/11/05,22:16,66,17,4,21,2022/11/05 10:16:00 PM
2022/11/05,22:11,21,0,8,8,2022/11/05 10:11:00 PM
2022/11/05,22:13,50,2,4,6,2022/11/05 10:13:00 PM
2022/11/05,22:11,9,0,2,2,2022/11/05 10:11:00 PM
2022/11/05,22:11,84,15,16,31,2022/11/05 10:11:00 PM
2022/11/05,22:12,20,13,2,15,2022/11/05 10:12:00 PM
2022/11/05,22:14,21,3,15,18,2022/11/05 10:14:00 PM
2022/11/05,22:17,49,0,2,2,2022/11/05 10:17:00 PM
2022/11/05,22:08,12,2,8,10,2022/11/05 10:08:00 PM
2022/11/05,22:09,21,4,14,18,2022/11/05 10:09:00 PM
2022/11/05,22:10,8,4,1,5,2022/11/05 10:10:00 PM
2022/11/05,22:12,48,1,0,1,2022/11/05 10:12:00 PM
2022/11/05,22:11,70,0,3,3,2022/11/05 10:11:00 PM
2022/11/05,22:08,63,12,4,16,2022/11/05 10:08:00 PM
2022/11/05,22:11,77,1,8,9,2022/11/05 10:11:00 PM
2022/11/05,22:11,5,9,12,21,2022/11/05 10:11:00 PM
2022/11/05,22:09,20,19,0,19,2022/11/05 10:09:00 PM
2022/11/05,22:11,63,4,4,8,2022/11/05 10:11:00 PM
2022/11/05,22:09,35,33,25,58,2022/11/05 10:09:00 PM
2022/11/05,22:08,87,2,1,3,2022/11/05 10:08:00 PM
2022/11/05,22:18,66,11,9,20,2022/11/05 10:18:00 PM
2022/11/05,22:13,59,8,7,15,2022/11/05 10:13:00 PM
2022/11/05,22:12,41,8,13,21,2022/11/05 10:12:00 PM
2022/11/05,22:09,29,24,0,24,2022/11/05 10:09:00 PM
2022/11/05,22:10,9,3,0,3,2022/11/05 10:10:00 PM
2022/11/05,22:10,3,21,9,30,2022/11/05 10:10:00 PM
2022/11/05,22:14,50,4,2,6,2022/11/05 10:14:00 PM
2022/11/05,22:13,58,11,13,24,2022/11/05 10:13:00 PM
2022/11/05,22:10,18,0,2,2,2022/11/05 10:10:00 PM
2022/11/05,22:11,76,1,0,1,2022/11/05 10:11:00 PM
2022/11/05,22:12,69,1,1,2,2022/11/05 10:12:00 PM
2022/11/05,22:10,72,4,4,8,2022/11/05 10:10:00 PM
2022/11/05,22:17,20,5,51,56,2022/11/05 10:17:00 PM
2022/11/05,22:13,72,1,7,8,2022/11/05 10:13:00 PM
2022/11/05,22:18,9,1,1,2,2022/11/05 10:18:00 PM
2022/11/05,22:12,79,2,5,7,2022/11/05 10:12:00 PM
2022/11/05,22:13,47,5,15,20,2022/11/05 10:13:00 PM
2022/11/05,22:08,27,0,2,2,2022/11/05 10:08:00 PM
2022/11/05,22:15,41,11,21,32,2022/11/05 10:15:00 PM
2022/11/05,22:11,6,10,8,18,2022/11/05 10:11:00 PM
2022/11/05,22:10,10,0,2,2,2022/11/05 10:10:00 PM
2022/11/05,22:10,5,13,13,26,2022/11/05 10:10:00 PM
2022/11/05,22:09,49,5,1,6,2022/11/05 10:09:00 PM
2022/11/05,22:16,11,0,1,1,2022/11/05 10:16:00 PM
2022/11/05,22:14,54,1,10,11,2022/11/05 10:14:00 PM
2022/11/05,22:13,54,0,2,2,2022/11/05 10:13:00 PM
2022/11/05,22:13,5,12,8,20,2022/11/05 10:13:00 PM
2022/11/05,22:15,70,1,7,8,2022/11/05 10:15:00 PM
2022/11/05,22:16,41,22,9,31,2022/11/05 10:16:00 PM
